ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
node_os.cache, stateEvent_Fetch_SM, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Fetch_IB, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_Fetch_SB, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_I, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_S, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_M, , Accumulator, 2098245770, 0, 59, 59, 59, 1, 1
node_os.cache, stateEvent_FetchInv_IS, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_IM, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_SM, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_SB, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_IB, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_I, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_S, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_M, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_IS, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_IM, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_SM, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_SB, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_IB, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLine_I, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLine_S, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLine_M, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineInv_I, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineInv_S, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineInv_M, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineResp_I, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineResp_IB, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineResp_SB, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_GetS, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_GetX, , Accumulator, 2098245770, 0, 3970, 3970, 3970, 1, 1
node_os.cache, eventSent_GetSX, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_Write, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_PutM, , Accumulator, 2098245770, 0, 2534, 2534, 2534, 1, 1
node_os.cache, eventSent_NACK, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_FlushLine, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_FlushLineInv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_FetchResp, , Accumulator, 2098245770, 0, 59, 59, 59, 1, 1
node_os.cache, eventSent_FetchXResp, , Accumulator, 2098245770, 0, 1120, 1120, 1120, 1, 1
node_os.cache, eventSent_AckInv, , Accumulator, 2098245770, 0, 3, 3, 3, 1, 1
node_os.cache, eventSent_GetSResp, , Accumulator, 2098245770, 0, 1, 1, 1, 1, 1
node_os.cache, eventSent_GetXResp, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_WriteResp, , Accumulator, 2098245770, 0, 3971, 3971, 3971, 1, 1
node_os.cache, eventSent_FlushLineResp, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_Put, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_Get, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_AckMove, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_CustomReq, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_CustomResp, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, eventSent_CustomAck, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, EventStalledForLockedCacheline, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, evict_I, , Accumulator, 2098245770, 0, 574, 574, 574, 1, 1
node_os.cache, evict_S, , Accumulator, 2098245770, 0, 862, 862, 862, 1, 1
node_os.cache, evict_M, , Accumulator, 2098245770, 0, 2534, 2534, 2534, 1, 1
node_os.cache, evict_IS, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, evict_IM, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, evict_SM, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, evict_SB, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, latency_GetS_hit, , Accumulator, 2098245770, 0, 3, 9, 1, 3, 3
node_os.cache, latency_GetS_miss, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, latency_GetX_hit, , Accumulator, 2098245770, 0, 3, 9, 1, 3, 3
node_os.cache, latency_GetX_miss, , Accumulator, 2098245770, 0, 7416965, 14415225685, 3970, 846, 3684
node_os.cache, latency_GetX_upgrade, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, latency_GetSX_hit, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, latency_GetSX_miss, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, latency_GetSX_upgrade, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, latency_FlushLine, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, latency_FlushLine_fail, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, latency_FlushLineInv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, latency_FlushLineInv_fail, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSHit_Arrival, , Accumulator, 2098245770, 0, 1, 1, 1, 1, 1
node_os.cache, GetXHit_Arrival, , Accumulator, 2098245770, 0, 1, 1, 1, 1, 1
node_os.cache, GetSXHit_Arrival, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSHit_Blocked, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetXHit_Blocked, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSXHit_Blocked, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSMiss_Arrival, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetXMiss_Arrival, , Accumulator, 2098245770, 0, 3970, 3970, 3970, 1, 1
node_os.cache, GetSXMiss_Arrival, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSMiss_Blocked, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetXMiss_Blocked, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSXMiss_Blocked, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, CacheHits, , Accumulator, 2098245770, 0, 2, 2, 2, 1, 1
node_os.cache, CacheMisses, , Accumulator, 2098245770, 0, 3970, 3970, 3970, 1, 1
node_os.cache, stateEvent_AckPut_I, , Accumulator, 2098245770, 0, 3396, 3396, 3396, 1, 1
node_os.cache, eventSent_PutS, , Accumulator, 2098245770, 0, 862, 862, 862, 1, 1
node_os.cache, eventSent_PutE, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetS_E, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetX_E, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_GetSX_E, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLine_E, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FlushLineInv_E, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInv_E, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_ForceInv_E, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, stateEvent_FetchInvX_E, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, evict_E, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, TotalEventsReceived, , Accumulator, 2098245770, 0, 12520, 12520, 12520, 1, 1
node_os.cache, TotalEventsReplayed, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, Put_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, Get_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, AckMove_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetS_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, Write_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSX_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSResp_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, WriteResp_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, CustomReq_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, CustomResp_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, CustomAck_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, NULLCMD_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetS_recv, , Accumulator, 2098245770, 0, 1, 1, 1, 1, 1
node_os.cache, GetX_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSX_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, Write_recv, , Accumulator, 2098245770, 0, 3971, 3971, 3971, 1, 1
node_os.cache, FlushLine_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, FlushLineInv_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetSResp_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, GetXResp_recv, , Accumulator, 2098245770, 0, 3970, 3970, 3970, 1, 1
node_os.cache, FlushLineResp_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, Inv_recv, , Accumulator, 2098245770, 0, 3, 3, 3, 1, 1
node_os.cache, ForceInv_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, Fetch_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, FetchInv_recv, , Accumulator, 2098245770, 0, 59, 59, 59, 1, 1
node_os.cache, FetchInvX_recv, , Accumulator, 2098245770, 0, 1120, 1120, 1120, 1, 1
node_os.cache, NACK_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node_os.cache, AckPut_recv, , Accumulator, 2098245770, 0, 3396, 3396, 3396, 1, 1
node_os.cache, MSHR_occupancy, , Accumulator, 2098245770, 0, 7405055, 43611193, 4823553, 0, 6
node_os.cache, Bank_conflicts, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
chiprtr, send_bit_count, port0, Accumulator, 2098245770, 0, 872512, 502337536, 1521, 64, 576
chiprtr, send_packet_count, port0, Accumulator, 2098245770, 0, 1521, 1521, 1521, 1, 1
chiprtr, output_port_stalls, port0, Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
chiprtr, idle_time, port0, Accumulator, 2098245770, 0, 1988784000, 180935306496000000, 1121, 144000, 412416000
chiprtr, width_adj_count, port0, Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
chiprtr, send_bit_count, port1, Accumulator, 2098245770, 0, 2546048, 1258250240, 10070, 64, 576
chiprtr, send_packet_count, port1, Accumulator, 2098245770, 0, 10070, 10070, 10070, 1, 1
chiprtr, output_port_stalls, port1, Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
chiprtr, idle_time, port1, Accumulator, 2098245770, 0, 1373205770, 174993295256812900, 1990, 93770, 412416000
chiprtr, width_adj_count, port1, Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
chiprtr, send_bit_count, port2, Accumulator, 2098245770, 0, 3877120, 2166243328, 8548, 64, 576
chiprtr, send_packet_count, port2, Accumulator, 2098245770, 0, 8548, 8548, 8548, 1, 1
chiprtr, output_port_stalls, port2, Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
chiprtr, idle_time, port2, Accumulator, 2098245770, 0, 1482789770, 405332128985932900, 1031, 21770, 636048000
chiprtr, width_adj_count, port2, Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
chiprtr, xbar_stalls, port0, Accumulator, 2098245770, 0, 86, 86, 86, 1, 1
chiprtr, xbar_stalls, port1, Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
chiprtr, xbar_stalls, port2, Accumulator, 2098245770, 0, 113, 113, 113, 1, 1
dirctrl:cpulink, packet_latency, , Accumulator, 2098245770, 0, 1770762, 395939312, 10070, 50, 765
dirctrl:cpulink, send_bit_count, , Accumulator, 2098245770, 0, 4750208, 2668912640, 10070, 64, 576
dirctrl:cpulink, output_port_stalls, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl:cpulink, idle_time, , Accumulator, 2098245770, 0, 1224462770, 174794035670312900, 1990, 18770, 412337000
dirctrl, default_stat, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, replacement_request_latency, , Accumulator, 2098245770, 0, 6792, 13584, 3396, 2, 2
dirctrl, get_request_latency, , Accumulator, 2098245770, 0, 575270, 265667452, 5489, 2, 1299
dirctrl, directory_cache_hits, , Accumulator, 2098245770, 0, 8887, 8887, 8887, 1, 1
dirctrl, mshr_hits, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, GetX_recv, , Accumulator, 2098245770, 0, 4137, 4137, 4137, 1, 1
dirctrl, GetS_recv, , Accumulator, 2098245770, 0, 1352, 1352, 1352, 1, 1
dirctrl, GetSX_recv, , Accumulator, 2098245770, 0, 2, 2, 2, 1, 1
dirctrl, Write_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, PutM_recv, , Accumulator, 2098245770, 0, 2534, 2534, 2534, 1, 1
dirctrl, PutX_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, PutE_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, PutS_recv, , Accumulator, 2098245770, 0, 862, 862, 862, 1, 1
dirctrl, NACK_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, FetchResp_recv, , Accumulator, 2098245770, 0, 62, 62, 62, 1, 1
dirctrl, FetchXResp_recv, , Accumulator, 2098245770, 0, 1118, 1118, 1118, 1, 1
dirctrl, GetSResp_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, GetXResp_recv, , Accumulator, 2098245770, 0, 4305, 4305, 4305, 1, 1
dirctrl, WriteResp_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, ForceInv_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, FetchInv_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, AckInv_recv, , Accumulator, 2098245770, 0, 3, 3, 3, 1, 1
dirctrl, FlushLine_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, FlushLineInv_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, FlushLineResp_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, GetS_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, Write_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, GetSX_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, GetSResp_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, WriteResp_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, CustomReq_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, CustomResp_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, CustomAck_uncache_recv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_GetS, , Accumulator, 2098245770, 0, 232, 232, 232, 1, 1
dirctrl, eventSent_GetX, , Accumulator, 2098245770, 0, 4071, 4071, 4071, 1, 1
dirctrl, eventSent_GetSX, , Accumulator, 2098245770, 0, 2, 2, 2, 1, 1
dirctrl, eventSent_Write, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_PutM, , Accumulator, 2098245770, 0, 3713, 3713, 3713, 1, 1
dirctrl, eventSent_Inv, , Accumulator, 2098245770, 0, 3, 3, 3, 1, 1
dirctrl, eventSent_FetchInv, , Accumulator, 2098245770, 0, 62, 62, 62, 1, 1
dirctrl, eventSent_FetchInvX, , Accumulator, 2098245770, 0, 1120, 1120, 1120, 1, 1
dirctrl, eventSent_ForceInv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_NACK, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_GetSResp, , Accumulator, 2098245770, 0, 1118, 1118, 1118, 1, 1
dirctrl, eventSent_GetXResp, , Accumulator, 2098245770, 0, 4371, 4371, 4371, 1, 1
dirctrl, eventSent_WriteResp, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_FetchResp, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_AckInv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_AckPut, , Accumulator, 2098245770, 0, 3396, 3396, 3396, 1, 1
dirctrl, eventSent_FlushLine, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_FlushLineInv, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_FlushLineResp, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_read_directory_entry, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, eventSent_write_directory_entry, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
dirctrl, MSHR_occupancy, , Accumulator, 2098245770, 0, 564664, 880674, 2098088, 0, 6
memory, requests_received_GetS, , Accumulator, 2098245770, 0, 232, 232, 232, 1, 1
memory, requests_received_GetSX, , Accumulator, 2098245770, 0, 2, 2, 2, 1, 1
memory, requests_received_GetX, , Accumulator, 2098245770, 0, 4071, 4071, 4071, 1, 1
memory, requests_received_Write, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
memory, requests_received_PutM, , Accumulator, 2098245770, 0, 3713, 3713, 3713, 1, 1
memory, outstanding_requests, , Accumulator, 2098245770, 0, 24054, 24054, 4823553, 0, 1
memory, latency_GetS, , Accumulator, 2098245770, 0, 696, 2088, 232, 3, 3
memory, latency_GetSX, , Accumulator, 2098245770, 0, 6, 18, 2, 3, 3
memory, latency_GetX, , Accumulator, 2098245770, 0, 12213, 36639, 4071, 3, 3
memory, latency_Write, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
memory, latency_PutM, , Accumulator, 2098245770, 0, 11139, 33417, 3713, 3, 3
memory, cycles_with_issue, , Accumulator, 2098245770, 0, 8018, 8018, 8018, 1, 1
memory, cycles_attempted_issue_but_rejected, , Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
memory, total_cycles, , Accumulator, 2098245770, 0, 4823553, 23266663543809, 1, 4823553, 4823553
node0.cpu0:decoder0:branch_unit, branch_cache_hit, 1, Accumulator, 2098245770, 0, 127917, 127917, 127917, 1, 1
node0.cpu0:decoder0:branch_unit, branch_cache_miss, 1, Accumulator, 2098245770, 0, 8623, 8623, 8623, 1, 1
node0.cpu0:decoder0:branch_unit, branch_cache_castout, 1, Accumulator, 2098245770, 0, 1806, 1806, 1806, 1, 1
node0.cpu0:decoder0, uop_cache_hit, 1, Accumulator, 2098245770, 0, 31403781, 31403781, 31403781, 1, 1
node0.cpu0:decoder0, predecode_cache_hit, 1, Accumulator, 2098245770, 0, 11966, 11966, 11966, 1, 1
node0.cpu0:decoder0, predecode_cache_miss, 1, Accumulator, 2098245770, 0, 3586280, 3586280, 3586280, 1, 1
node0.cpu0:decoder0, uops_generated, 1, Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node0.cpu0:decoder0, decode_faults, 1, Accumulator, 2098245770, 0, 0, 0, 0, 0, 0
node0.cpu0:decoder0, ins_bytes_loaded, 1, Accumulator, 2098245770, 0, 14345120, 57380480, 3586280, 4, 4
node0.cpu0:decoder0, uop_delayed_rob_full, 1, Accumulator, 2098245770, 0, 30542144, 30542144, 30542144, 1, 1
node0.cpu0:lsq, loads_issued, 1, Accumulator, 2098245770, 0, 102542, 102542, 102542, 1, 1
node0.cpu0:lsq, stores_issued, 1, Accumulator, 2098245770, 0, 16209, 16209, 16209, 1, 1
node0.cpu0:lsq, bytes_read, 1, Accumulator, 2098245770, 0, 455504, 2366506, 101768, 1, 8
node0.cpu0:lsq, bytes_stored, 1, Accumulator, 2098245770, 0, 84620, 523318, 15397, 1, 8
node0.cpu0:lsq, fences_issued, 1, Accumulator, 2098245770, 0, 109, 109, 109, 1, 1
node0.cpu0:lsq, loads_executed, 1, Accumulator, 2098245770, 0, 95293, 95293, 95293, 1, 1
node0.cpu0:lsq, stores_executed, 1, Accumulator, 2098245770, 0, 15373, 15373, 15373, 1, 1
node0.cpu0:lsq, fences_executed, 1, Accumulator, 2098245770, 0, 108, 108, 108, 1, 1
node0.cpu0:lsq, store_buffer_entries, 1, Accumulator, 2098245770, 0, 64761, 82881, 4823553, 0, 8
node0.cpu0:lsq, stores_in_flight, 1, Accumulator, 2098245770, 0, 2347619, 218015771, 4823553, 0, 259
node0.cpu0:lsq, loads_in_flight, 1, Accumulator, 2098245770, 0, 5867546, 13182470, 4823553, 0, 15
node0.cpu0:lsq, operations_pending, , Accumulator, 2098245770, 0, 223989, 496663, 4823553, 0, 12
node0.cpu0, instructions_retired, 1, Accumulator, 2098245770, 0, 382055, 572737, 4823553, 0, 4
node0.cpu0, instructions_decoded, 1, Accumulator, 2098245770, 0, 862209, 4467479, 4823553, 0, 16
